"100308","39.35077","-8.14085","39.35077, -8.14085","TRUE","FALSE","6733"
"100309","39.10536","-8.74284","39.10536, -8.74284","TRUE","FALSE","6789"
"100310","39.30984","-8.78237","39.30984, -8.78237","TRUE","FALSE","6827"
"100311","39.16378","-8.7695","39.16378, -8.7695","TRUE","FALSE","6833"
"100312","39.19428","-8.67479","39.19428, -8.67479","TRUE","FALSE","6839"
"100313","38.8193","-8.89693","38.8193, -8.89693","TRUE","FALSE","6846"
"100314","38.75831","-8.30988","38.75831, -8.30988","TRUE","FALSE","6849"
"100315","38.44889","-8.05708","38.44889, -8.05708","TRUE","FALSE","6868"
"100316","38.91878","-8.7166","38.91878, -8.7166","TRUE","FALSE","6903"
"100317","38.76367","-9.17843","38.76367, -9.17843","TRUE","FALSE","6923"
"100318","39.13071","-8.6671","39.13071, -8.6671","TRUE","FALSE","6937"
"100319","38.94642","-7.1892","38.94642, -7.1892","TRUE","FALSE","6964"
"100320","39.22906","-8.75613","39.22906, -8.75613","TRUE","FALSE","6983"
"100321","38.95536","-8.49331","38.95536, -8.49331","TRUE","FALSE","7026"
"100322","38.83847","-8.60528","38.83847, -8.60528","TRUE","FALSE","7038"
"100324","38.80312","-7.32422","38.80312, -7.32422","TRUE","FALSE","7065"
"100325","38.89618","-8.85313","38.89618, -8.85313","TRUE","FALSE","7083"
"100326","38.92394","-8.5687","38.92394, -8.5687","TRUE","FALSE","7089"
"100327","38.79647","-8.31248","38.79647, -8.31248","TRUE","FALSE","7095"
"100328","39.28355","-8.63311","39.28355, -8.63311","TRUE","FALSE","7099"
"100329","39.28248","-8.00787","39.28248, -8.00787","TRUE","FALSE","7104"
"100330","39.45827","-8.70526","39.45827, -8.70526","TRUE","FALSE","7113"
"100331","39.16163","-8.64046","39.16163, -8.64046","TRUE","FALSE","7120"
"100332","38.81932","-8.89695","38.81932, -8.89695","FALSE","FALSE","7120"
"100334","38.99868","-8.89589","38.99868, -8.89589","TRUE","FALSE","7123"
"100335","39.02049","-8.82764","39.02049, -8.82764","FALSE","FALSE","7123"
"100336","39.16148","-8.64061","39.16148, -8.64061","TRUE","FALSE","7124"
"100337","39.16165","-8.64031","39.16165, -8.64031","TRUE","FALSE","7126"
"100338","39.32602","-8.69365","39.32602, -8.69365","TRUE","FALSE","7129"
"100339","39.28829","-8.72318","39.28829, -8.72318","TRUE","FALSE","7137"
"100340","39.23082","-8.60674","39.23082, -8.60674","TRUE","FALSE","7138"
"100341","39.02785","-8.75826","39.02785, -8.75826","TRUE","FALSE","7149"
"100342","39.29503","-8.70709","39.29503, -8.70709","TRUE","FALSE","7155"
"100343","38.97232","-8.97573","38.97232, -8.97573","TRUE","FALSE","7162"
"100345","39.48231","-8.28698","39.48231, -8.28698","TRUE","FALSE","7166"
"100346","39.05751","-8.49161","39.05751, -8.49161","TRUE","FALSE","7175"
"100347","39.25221","-7.60673","39.25221, -7.60673","TRUE","FALSE","7177"
"100348","38.80672","-7.55043","38.80672, -7.55043","FALSE","FALSE","7177"
"100349","38.95407","-8.83334","38.95407, -8.83334","TRUE","FALSE","7193"
"100350","39.20145","-8.67439","39.20145, -8.67439","TRUE","FALSE","7205"
"100351","39.46666","-8.01437","39.46666, -8.01437","TRUE","FALSE","7223"
"100352","39.26045","-8.63406","39.26045, -8.63406","TRUE","FALSE","7234"
"100353","38.93354","-8.6334","38.93354, -8.6334","TRUE","FALSE","7367"
"100354","39.20777","-8.6868","39.20777, -8.6868","TRUE","FALSE","7373"
"100355","39.26401","-8.57925","39.26401, -8.57925","TRUE","FALSE","7387"
"100356","38.97275","-8.68609","38.97275, -8.68609","TRUE","FALSE","7408"
"100357","38.99526","-8.86869","38.99526, -8.86869","TRUE","FALSE","7423"
"100358","39.29905","-8.70572","39.29905, -8.70572","TRUE","FALSE","7431"
"100359","39.28833","-8.72306","39.28833, -8.72306","TRUE","FALSE","7443"
"100360","39.0956","-8.86756","39.0956, -8.86756","TRUE","FALSE","7450"
"100361","38.92429","-8.55816","38.92429, -8.55816","TRUE","FALSE","7454"
"100362","39.12903","-8.6946","39.12903, -8.6946","TRUE","FALSE","7462"
"100364","39.25711","-8.63805","39.25711, -8.63805","TRUE","FALSE","760"
"100365","39.29101","-8.653","39.29101, -8.653","TRUE","FALSE","7614"
"100366","39.45352","-8.24453","39.45352, -8.24453","TRUE","FALSE","7622"
"100367","39.14736","-8.65604","39.14736, -8.65604","TRUE","FALSE","7695"
"100368","39.07966","-8.76385","39.07966, -8.76385","TRUE","FALSE","7815"
"100369","39.0367","-8.70634","39.0367, -8.70634","TRUE","FALSE","7883"
