"1519C15-1381","Encomendas","14/03/2015","10","UN","02707"
"1519E15","Car_Des","02/04/2015",NULL,NULL,"02707"
"151C15","Car_Des","20/06/2015",NULL,NULL,"08226"
"1520C15","Encomendas","14/03/2015","7","UN","02844"
"1520E15","Encomendas","02/04/2015","80","UN","05180"
"1520E15-1386","Encomendas","02/04/2015","5","UN","05180"
"1520E15-1387","Encomendas","02/04/2015","5","UN","05180"
"1520Q15","Car_Des","17/04/2015",NULL,NULL,"04716"
"1521C15","Encomendas","14/03/2015","10","UN","06846"
"1521E15","Encomendas","02/04/2015","20","UN","06560"
"1521E15-1391","Encomendas","02/04/2015","55","UN","06560"
"1521E15-1392","Encomendas","02/04/2015","6","UN","06560"
"1521E15-1393","Encomendas","02/04/2015","24","UN","06560"
"1521Q15","Car_Des","17/04/2015",NULL,NULL,"00266"
"1522Q15","Car_Des","17/04/2015",NULL,NULL,"05574"
"1523C15","Encomendas","16/03/2015","10","UN","02945"
"1523C15-1397","Encomendas","16/03/2015","13","UN","02945"
"1524E15","Encomendas","02/04/2015","12","UN","06629"
"1525E15","Encomendas","02/04/2015","3","UN","07603"
"1526Q15","Car_Des","17/04/2015",NULL,NULL,"01004"
"1527C15","Encomendas","16/03/2015","160","UN","00209"
"1527C15-1402","Encomendas","16/03/2015","100","UN","00209"
"1527C15-1403","Encomendas","16/03/2015","4","UN","00209"
"1527C15-1404","Encomendas","16/03/2015","1","UN","00209"
"1527C15-1405","Encomendas","16/03/2015","9","UN","00209"
"1527E15","Encomendas","02/04/2015","21","UN","06411"
"1527Q15","Car_Des","17/04/2015",NULL,NULL,"04953"
"1528Q15","Car_Des","17/04/2015",NULL,NULL,"01726"
"1528V15","Encomendas","13/11/2015","1","UN","08606"
"1529E15","Car_Des","02/04/2015",NULL,NULL,"08486"
"152C15","Car_Des","20/06/2015",NULL,NULL,"05845"
"152Q15","Car_Des","23/01/2015",NULL,NULL,"06553"
"1530E15","Car_Des","02/04/2015",NULL,NULL,"07868"
"1531E15","Encomendas","02/04/2015","6","UN","00729"
"1532E15","Car_Des","02/04/2015",NULL,NULL,"00517"
"1533E15","Car_Des","02/04/2015",NULL,NULL,"04405"
"1534C15","Encomendas","16/03/2015","68","UN","07981"
"1534C15-1418","Encomendas","16/03/2015","17","UN","07981"
"1534E15","Car_Des","02/04/2015",NULL,NULL,"06127"
"1534Q15","Car_Des","17/04/2015",NULL,NULL,"06846"
"1535E15","Car_Des","02/04/2015",NULL,NULL,"06127"
"1535Q15","Car_Des","17/04/2015",NULL,NULL,"02844"
"1536C15","Encomendas","16/03/2015","300","UN","06121"
"1536C15-1424","Encomendas","16/03/2015","200","UN","06121"
"1536C15-1425","Encomendas","16/03/2015","200","UN","06121"
"1536C15-1426","Encomendas","16/03/2015","20","UN","06121"
"1536Q15","Car_Des","17/04/2015",NULL,NULL,"04953"
"1537C15","Encomendas","16/03/2015","1","UN","08288"
"1537Q15","Car_Des","17/04/2015",NULL,NULL,"07856"
"1538C15","Car_Des","16/03/2015",NULL,NULL,"06121"
"1538Q15","Car_Des","17/04/2015",NULL,NULL,"07856"
"1539C15","Encomendas","16/03/2015","6","UN","07129"
"1539Q15","Car_Des","17/04/2015",NULL,NULL,"07856"
"153C15","Car_Des","20/06/2015",NULL,NULL,"05190"
"153E15","Car_Des","22/06/2015",NULL,NULL,"04444"
"153Q15","Car_Des","23/01/2015",NULL,NULL,"06553"
"1540Q15","Car_Des","17/04/2015",NULL,NULL,"05654"
"1541C15","Encomendas","16/03/2015","1","UN","04800"
"1541Q15","Car_Des","17/04/2015",NULL,NULL,"03937"
"1542C15","Encomendas","16/03/2015","1","UN","05509"
"1542Q15","Car_Des","17/04/2015",NULL,NULL,"06339"
"1543C15","Encomendas","16/03/2015","24","UN","00847"
"1543Q15","Car_Des","17/04/2015",NULL,NULL,"07123"
"1544E15","Encomendas","02/04/2015","3","UN","07026"
"1544Q15","Car_Des","17/04/2015",NULL,NULL,"06339"
"1545E15","Encomendas","02/04/2015","2","UN","07026"
"1545Q15","Car_Des","17/04/2015",NULL,NULL,"05190"
"1546C15","Encomendas","16/03/2015","1","UN","01563"
"1546C15-1449","Encomendas","16/03/2015","10","UN","01563"
"1547C15","Encomendas","16/03/2015","60","UN","01146"
"1547C15-1451","Encomendas","16/03/2015","30","UN","01146"
"1547C15-1452","Encomendas","16/03/2015","30","UN","01146"
"1547Q15","Car_Des","18/04/2015",NULL,NULL,"07234"
"1548Q15","Car_Des","18/04/2015",NULL,NULL,"01650"
"1549Q15","Car_Des","18/04/2015",NULL,NULL,"01601"
"154C15","Car_Des","12/01/2015",NULL,NULL,"08157"
"154C15-1457","Car_Des","20/06/2015",NULL,NULL,"07698"
"154E15","Encomendas","16/01/2015","3","UN","06196"
"154E15-1459","Encomendas","16/01/2015","1","UN","06196"
"154E15-1460","Encomendas","16/01/2015","2","UN","06196"
"154E15-1461","Encomendas","16/01/2015","1","UN","06196"
"154E15-1462","Car_Des","22/06/2015",NULL,NULL,"07964"
"154Q15","Car_Des","23/01/2015",NULL,NULL,"06134"
"1550Q15","Car_Des","18/04/2015",NULL,NULL,"01626"
"1551C15","Encomendas","16/03/2015","3","UN","01327"
"1551Q15","Car_Des","18/04/2015",NULL,NULL,"01624"
"1552Q15","Car_Des","18/04/2015",NULL,NULL,"07851"
"1553C15","Car_Des","16/03/2015",NULL,NULL,"06134"
"1553Q15","Car_Des","18/04/2015",NULL,NULL,"07851"
"1554C15","Car_Des","16/03/2015",NULL,NULL,"07341"
"1556Q15","Car_Des","18/04/2015",NULL,NULL,"07545"
"1557Q15","Car_Des","18/04/2015",NULL,NULL,"06558"
"1558C15","Encomendas","16/03/2015","21","UN","05561"
"1559C15","Encomendas","16/03/2015","7","UN","04743"
"1559Q15","Car_Des","18/04/2015",NULL,NULL,"00266"
"155C15","Encomendas","12/01/2015","72","UN","02029"
"155C15-1477","Encomendas","12/01/2015","60","UN","02029"
"155C15-1478","Encomendas","12/01/2015","72","UN","02029"
"155C15-1479","Encomendas","12/01/2015","20","UN","02029"
"155C15-1480","Encomendas","12/01/2015","20","UN","02029"
"155C15-1481","Encomendas","12/01/2015","20","UN","02029"
"155E15","Car_Des","16/01/2015",NULL,NULL,"04658"
"155Q15","Car_Des","23/01/2015",NULL,NULL,"04601"
"1560C15","Car_Des","16/03/2015",NULL,NULL,"02793"
"1560Q15","Car_Des","18/04/2015",NULL,NULL,"07545"
"1561Q15","Car_Des","18/04/2015",NULL,NULL,"08723"
"1562C15","Encomendas","16/03/2015","21","UN","05561"
"1563C15","Encomendas","16/03/2015","7","UN","04743"
"1564C15","Encomendas","16/03/2015","40","UN","08226"
"1564E15","Encomendas","04/04/2015","6","UN","02562"
"1564E15-1491","Encomendas","04/04/2015","1","UN","02562"
"1564Q15","Car_Des","18/04/2015",NULL,NULL,"06243"
"1565C15","Encomendas","16/03/2015","8","UN","07527"
"1565C15-1494","Encomendas","16/03/2015","2","UN","07527"
"1565C15-1495","Encomendas","16/03/2015","4","UN","07527"
"1565C15-1496","Encomendas","16/03/2015","2","UN","07527"
"1566E15","Car_Des","04/04/2015",NULL,NULL,"05484"
"1566Q15","Car_Des","18/04/2015",NULL,NULL,"02344"
"1567Q15","Car_Des","18/04/2015",NULL,NULL,"01004"
"1568C15","Encomendas","16/03/2015","1.020","UN","02158"
"1568Q15","Car_Des","20/04/2015",NULL,NULL,"00243"
"1569Q15","Car_Des","20/04/2015",NULL,NULL,"01563"
"156C15","Car_Des","22/06/2015",NULL,NULL,"04444"
"156E15","Car_Des","23/06/2015",NULL,NULL,"06121"
"156Q15","Car_Des","23/01/2015",NULL,NULL,"07417"
"1570Q15","Car_Des","20/04/2015",NULL,NULL,"08723"
"1572Q15","Car_Des","20/04/2015",NULL,NULL,"01563"
"1573C15","Encomendas","16/03/2015","1","UN","00178"
"1573C15-1509","Encomendas","16/03/2015","2","UN","00178"
"1573E15","Car_Des","04/04/2015",NULL,NULL,"04500"
"1574C15","Encomendas","17/03/2015","29","UN","01508"
"1574E15","Car_Des","04/04/2015",NULL,NULL,"09992"
"1576E15","Car_Des","04/04/2015",NULL,NULL,"04650"
"1576Q15","Car_Des","20/04/2015",NULL,NULL,"07205"
"1577Q15","Car_Des","20/04/2015",NULL,NULL,"05599"
"1578C15","Encomendas","17/03/2015","50","UN","05330"
"1578C15-1517","Encomendas","17/03/2015","50","UN","05330"
"1578C15-1518","Encomendas","17/03/2015","50","UN","05330"
"1578C15-1519","Encomendas","17/03/2015","50","UN","05330"
"1578Q15","Car_Des","20/04/2015",NULL,NULL,"05253"
"1579Q15","Car_Des","20/04/2015",NULL,NULL,"08454"
"157C15","Encomendas","12/01/2015","10","UN","06618"
"157C15-1523","Car_Des","29/04/2015",NULL,NULL,"08294"
"157C15-1524","Car_Des","22/06/2015",NULL,NULL,"07964"
"157Q15","Car_Des","23/01/2015",NULL,NULL,"02707"
"1580Q15","Car_Des","20/04/2015",NULL,NULL,"08454"
"1581C15","Encomendas","17/03/2015","4.052,000","KG","05381"
"1581Q15","Car_Des","20/04/2015",NULL,NULL,"05190"
"1582C15","Encomendas","17/03/2015","3.888,000","KG","06284"
"1583Q15","Car_Des","20/04/2015",NULL,NULL,"06339"
"1584C15","Encomendas","17/03/2015","144","UN","08157"
"1584C15-1532","Encomendas","17/03/2015","36","UN","08157"
"1584C15-1533","Encomendas","17/03/2015","36","UN","08157"
"1584Q15","Car_Des","20/04/2015",NULL,NULL,"06339"
"1585C15","Encomendas","17/03/2015","20","UN","00243"
"1585Q15","Car_Des","20/04/2015",NULL,NULL,"05190"
"1587Q15","Car_Des","20/04/2015",NULL,NULL,"04444"
"1588C15","Encomendas","17/03/2015","10","UN","06300"
"1588C15-1539","Encomendas","17/03/2015","1","UN","06300"
"1588C15-1540","Encomendas","17/03/2015","1.260,000","KG","06300"
"1588E15","Encomendas","06/04/2015","1","UN","07234"
"1588Q15","Car_Des","20/04/2015",NULL,NULL,"05180"
"1589Q15","Car_Des","20/04/2015",NULL,NULL,"07690"
"158C15","Car_Des","22/06/2015",NULL,NULL,"04444"
"158E15","Car_Des","23/06/2015",NULL,NULL,"04187"
"158Q15","Car_Des","24/01/2015",NULL,NULL,"05330"
"1590C15","Encomendas","17/03/2015","3","UN","04188"
"1590C15-1548","Encomendas","17/03/2015","4","UN","04188"
"1590Q15","Car_Des","20/04/2015",NULL,NULL,"07690"
"1591C15","Encomendas","17/03/2015","13","UN","06411"
"1592C15","Encomendas","17/03/2015","3","UN","06629"
"1592Q15","Car_Des","20/04/2015",NULL,NULL,"06518"
"1593C15","Encomendas","17/03/2015","129","UN","05330"
"1593C15-1554","Encomendas","17/03/2015","137","UN","05330"
"1593C15-1555","Encomendas","17/03/2015","57","UN","05330"
"1593C15-1556","Encomendas","17/03/2015","18","UN","05330"
"1593C15-1557","Encomendas","17/03/2015","43","UN","05330"
"1593Q15","Car_Des","20/04/2015",NULL,NULL,"06518"
"1594Q15","Car_Des","20/04/2015",NULL,NULL,"05046"
"1595C15","Encomendas","17/03/2015","40","UN","01985"
"1595C15-1561","Encomendas","17/03/2015","10","UN","01985"
"1595C15-1562","Encomendas","17/03/2015","10","UN","01985"
"1595C15-1563","Encomendas","17/03/2015","5","UN","01985"
"1595E15","Encomendas","06/04/2015","35","UN","02793"
"1595E15-1565","Encomendas","06/04/2015","12","UN","02793"
"1595E15-1566","Encomendas","06/04/2015","12","UN","02793"
"1596C15","Encomendas","17/03/2015","3","UN","05574"
"1596C15-1568","Encomendas","17/03/2015","8","UN","05574"
"1596E15","Encomendas","06/04/2015","2","UN","04176"
"1596E15-1570","Encomendas","06/04/2015","2","UN","04176"
"1596Q15","Car_Des","20/04/2015",NULL,NULL,"05180"
"1597C15","Encomendas","17/03/2015","6","UN","07391"
"1597C15-1573","Encomendas","17/03/2015","50","UN","07391"
"1597C15-1574","Encomendas","17/03/2015","6","UN","07391"
"1597C15-1575","Encomendas","17/03/2015","6","UN","07391"
"1597C15-1576","Encomendas","17/03/2015","10","UN","07391"
"1598C15","Encomendas","17/03/2015","30","UN","07391"
"1598C15-1578","Encomendas","17/03/2015","20","UN","07391"
"1598E15","Car_Des","06/04/2015",NULL,NULL,"06621"
"1598Q15","Car_Des","20/04/2015",NULL,NULL,"04716"
"1599C15","Encomendas","17/03/2015","20","UN","02758"
"1599C15-1582","Encomendas","17/03/2015","10","UN","02758"
"1599C15-1583","Encomendas","17/03/2015","10","UN","02758"
"1599C15-1584","Encomendas","17/03/2015","4","UN","02758"
"1599E15","Car_Des","06/04/2015",NULL,NULL,"02516"
"1599Q15","Car_Des","20/04/2015",NULL,NULL,"06812"
"159C15","Car_Des","29/04/2015",NULL,NULL,"08402"
"159E15","Encomendas","16/01/2015","1","UN","06812"
"159E15-1589","Encomendas","16/01/2015","1","UN","06812"
"159Q15","Car_Des","24/01/2015",NULL,NULL,"05330"
"15C15","Car_Des","26/05/2015",NULL,NULL,"07698"
"15Q15","Car_Des","05/01/2015",NULL,NULL,"07614"
"1600C15","Encomendas","17/03/2015","20","UN","03356"
"1600C15-1594","Encomendas","17/03/2015","20","UN","03356"
"1600C15-1595","Encomendas","17/03/2015","15","UN","03356"
"1600C15-1596","Encomendas","17/03/2015","8","UN","03356"
"1600C15-1597","Encomendas","17/03/2015","6","UN","03356"
"1600E15","Encomendas","06/04/2015","4","UN","02029"
"1600E15-1599","Encomendas","06/04/2015","48","UN","02029"
"1600E15-1600","Encomendas","06/04/2015","10","UN","02029"
"1600E15-1601","Encomendas","06/04/2015","35","UN","02029"
"1600E15-1602","Encomendas","06/04/2015","50","UN","02029"
"1600E15-1603","Encomendas","06/04/2015","150","UN","02029"
"1601C15","Encomendas","17/03/2015","15","UN","07166"
"1601E15","Car_Des","06/04/2015",NULL,NULL,"05694"
"1601Q15","Car_Des","20/04/2015",NULL,NULL,"00266"
"1602C15","Encomendas","17/03/2015","120","UN","00266"
"1602E15","Encomendas","06/04/2015","3","UN","01669"
"1603C15","Encomendas","17/03/2015","2","UN","07472"
"1603Q15","Car_Des","20/04/2015",NULL,NULL,"00266"
"1604C15","Encomendas","17/03/2015","2","UN","01815"
"1605C15","Encomendas","17/03/2015","42","UN","05565"
"1605Q15","Car_Des","20/04/2015",NULL,NULL,"00266"
"1606C15","Encomendas","17/03/2015","80","UN","01563"
"1607Q15","Car_Des","21/04/2015",NULL,NULL,"07669"
"1608E15","Encomendas","06/04/2015","2","UN","06606"
"1608Q15","Car_Des","21/04/2015",NULL,NULL,"03762"
"1609C15","Car_Des","17/03/2015",NULL,NULL,"06561"
"1609Q15","Car_Des","21/04/2015",NULL,NULL,"08667"
"160C15","Encomendas","12/01/2015","20","UN","02023"
"160C15-1621","Encomendas","12/01/2015","5","UN","02023"
"160C15-1622","Encomendas","12/01/2015","3","UN","02023"
"160C15-1623","Car_Des","22/06/2015",NULL,NULL,"07223"
"160E15","Encomendas","16/01/2015","1","UN","06605"
"160Q15","Car_Des","26/01/2015",NULL,NULL,"06243"
"1610C15","Car_Des","17/03/2015",NULL,NULL,"06602"
"1611C15","Car_Des","17/03/2015",NULL,NULL,"06586"
"1611Q15","Car_Des","21/04/2015",NULL,NULL,"00243"
"1612C15","Encomendas","18/03/2015","6","UN","03100"
"1612E15","Car_Des","06/04/2015",NULL,NULL,"05223"
"1613E15","Encomendas","06/04/2015","80","UN","02023"
"1613E15-1632","Encomendas","06/04/2015","240","UN","02023"
"1613E15-1633","Encomendas","06/04/2015","4","UN","02023"
"1613E15-1634","Encomendas","06/04/2015","20","UN","02023"
"1614C15","Encomendas","18/03/2015","50","UN","05330"
"1614Q15","Car_Des","21/04/2015",NULL,NULL,"04444"
"1615Q15","Car_Des","21/04/2015",NULL,NULL,"04841"
"1616C15","Encomendas","18/03/2015","1","UN","02153"
"1616Q15","Car_Des","21/04/2015",NULL,NULL,"06280"
"1617Q15","Car_Des","21/04/2015",NULL,NULL,"06804"
"1618E15","Car_Des","06/04/2015",NULL,NULL,"07355"
"1618Q15","Car_Des","21/04/2015",NULL,NULL,"06820"
"1619C15","Encomendas","18/03/2015","21","UN","05509"
"1619C15-1644","Encomendas","18/03/2015","26","UN","05509"
"161C15","Encomendas","13/01/2015","50","UN","07883"
"161C15-1646","Encomendas","13/01/2015","50","UN","07883"
"161C15-1647","Encomendas","13/01/2015","50","UN","07883"
"161C15-1648","Car_Des","22/06/2015",NULL,NULL,"06187"
"161E15","Encomendas","16/01/2015","15","UN","07504"
"161E15-1650","Car_Des","24/06/2015",NULL,NULL,"02844"
"161Q15","Car_Des","26/01/2015",NULL,NULL,"05599"
"1620C15","Encomendas","18/03/2015","66","UN","00836"
"1620C15-1653","Encomendas","18/03/2015","28","UN","00836"
"1620C15-1654","Encomendas","18/03/2015","58","UN","00836"
"1620C15-1655","Encomendas","18/03/2015","107","UN","00836"
"1620C15-1656","Encomendas","18/03/2015","32","UN","00836"
"1620E15","Encomendas","06/04/2015","10","UN","05180"
"1621C15","Encomendas","18/03/2015","8","UN","08454"
"1621E15","Car_Des","06/04/2015",NULL,NULL,"00247"
"1621Q15","Car_Des","21/04/2015",NULL,NULL,"04716"
"1622E15","Car_Des","06/04/2015",NULL,NULL,"02707"
"1623Q15","Car_Des","21/04/2015",NULL,NULL,"03356"
"1624C15","Encomendas","18/03/2015","360","UN","02316"
"1624C15-1664","Encomendas","18/03/2015","144","UN","02316"
"1624Q15","Car_Des","21/04/2015",NULL,NULL,"03762"
"1625E15","Car_Des","06/04/2015",NULL,NULL,"06270"
"1626C15","Encomendas","18/03/2015","6","UN","06344"
"1627C15","Encomendas","18/03/2015","60","UN","02299"
"1627E15","Car_Des","06/04/2015",NULL,NULL,"06602"
"1628A15","Encomendas","06/10/2015","1","UN","07510"
"1629Q15","Car_Des","21/04/2015",NULL,NULL,"07508"
"162C15","Encomendas","13/01/2015","20","UN","04537"
"162C15-1673","Encomendas","13/01/2015","3","UN","04537"
"162E15","Car_Des","24/06/2015",NULL,NULL,"06846"
"162Q15","Car_Des","26/01/2015",NULL,NULL,"06243"
"1630C15","Encomendas","18/03/2015","2","UN","04116"
"1630C15-1677","Encomendas","18/03/2015","1","UN","04116"
"1631E15","Encomendas","07/04/2015","6","UN","00019"
"1632C15","Encomendas","18/03/2015","7","UN","03762"
"1632Q15","Car_Des","21/04/2015",NULL,NULL,"05155"
"1633C15","Encomendas","18/03/2015","20","UN","05069"
"1633Q15","Car_Des","21/04/2015",NULL,NULL,"00674"
"1634C15","Encomendas","18/03/2015","26","UN","04031"
"1634Q15","Car_Des","21/04/2015",NULL,NULL,"07193"
"1635Q15","Car_Des","21/04/2015",NULL,NULL,"05180"
"1636C15","Encomendas","18/03/2015","3","UN","06629"
"1636Q15","Car_Des","21/04/2015",NULL,NULL,"08226"
"1637C15","Encomendas","18/03/2015","200","UN","04699"
"1639Q15","Car_Des","21/04/2015",NULL,NULL,"07385"
"163C15","Encomendas","13/01/2015","5","UN","07462"
"163C15-1691","Car_Des","23/06/2015",NULL,NULL,"04187"
"163E15","Car_Des","24/06/2015",NULL,NULL,"06280"
"1640Q15","Car_Des","21/04/2015",NULL,NULL,"06558"
"1641E15","Encomendas","07/04/2015","18","UN","00836"
"1641Q15","Car_Des","21/04/2015",NULL,NULL,"08126"
"1642E15","Encomendas","07/04/2015","40","UN","02707"
"1642E15-1697","Encomendas","07/04/2015","12","UN","02707"
"1642E15-1698","Encomendas","07/04/2015","20","UN","02707"
"1642E15-1699","Encomendas","07/04/2015","1","UN","02707"
"1642E15-1700","Encomendas","07/04/2015","25","UN","02707"
"1642E15-1701","Encomendas","07/04/2015","40","UN","02707"
"1643C15","Encomendas","18/03/2015","4","UN","07149"
"1643C15-1703","Encomendas","18/03/2015","4","UN","07149"
"1643Q15","Car_Des","21/04/2015",NULL,NULL,"05180"
"1644C15","Encomendas","18/03/2015","4","UN","07352"
"1644C15-1706","Encomendas","18/03/2015","2","UN","07352"
"1644C15-1707","Encomendas","18/03/2015","2","UN","07352"
"1644C15-1708","Encomendas","18/03/2015","1","UN","07352"
"1645C15","Encomendas","18/03/2015","12","UN","04642"
"1645C15-1710","Encomendas","18/03/2015","9","UN","04642"
"1646C15","Encomendas","18/03/2015","17","UN","06576"
"1646C15-1712","Encomendas","18/03/2015","13","UN","06576"
"1646Q15","Car_Des","21/04/2015",NULL,NULL,"01004"
"1647E15","Encomendas","07/04/2015","5","UN","06628"
"1647Q15","Car_Des","21/04/2015",NULL,NULL,"07698"
"1648C15","Car_Des","18/03/2015",NULL,NULL,"06103"
"1648Q15","Car_Des","21/04/2015",NULL,NULL,"07698"
"1649C15","Encomendas","18/03/2015","5","UN","05654"
"1649E15","Encomendas","07/04/2015","1","UN","00013"
"1649Q15","Car_Des","21/04/2015",NULL,NULL,"00266"
"164C15","Encomendas","13/01/2015","25","UN","07357"
"1650E15","Encomendas","07/04/2015","2","UN","06268"
"1651C15","Car_Des","18/03/2015",NULL,NULL,"06967"
"1651E15","Encomendas","07/04/2015","4","UN","05180"
"1651E15-1725","Encomendas","07/04/2015","1","UN","05180"
"1651E15-1726","Encomendas","07/04/2015","1","UN","05180"
"1651E15-1727","Encomendas","07/04/2015","5","UN","05180"
"1651Q15","Car_Des","22/04/2015",NULL,NULL,"00266"
"1652C15","Encomendas","18/03/2015","11","UN","04743"
"1652C15-1730","Encomendas","18/03/2015","12","UN","04743"
"1653C15","Encomendas","18/03/2015","20","UN","05561"
"1653C15-1732","Encomendas","18/03/2015","16","UN","05561"
"1653C15-1733","Encomendas","18/03/2015","12","UN","05561"
"1653C15-1734","Encomendas","18/03/2015","12","UN","05561"
"1653E15","Encomendas","07/04/2015","6","UN","06518"
"1653E15-1736","Encomendas","07/04/2015","1","UN","06518"
"1653E15-1737","Encomendas","07/04/2015","11","UN","06518"
"1653E15-1738","Encomendas","07/04/2015","13","UN","06518"
"1654C15","Encomendas","18/03/2015","54","UN","05398"
"1654C15-1740","Encomendas","18/03/2015","36","UN","05398"
"1655C15","Encomendas","18/03/2015","4","UN","05391"
"1655C15-1742","Encomendas","18/03/2015","5","UN","05391"
"1655Q15","Car_Des","22/04/2015",NULL,NULL,"06411"
"1656C15","Encomendas","18/03/2015","42","UN","04746"
"1656Q15","Car_Des","22/04/2015",NULL,NULL,"02865"
"1657C15","Encomendas","18/03/2015","3","UN","00674"
"1657E15","Car_Des","07/04/2015",NULL,NULL,"07883"
"1658C15","Encomendas","18/03/2015","11","UN","07603"
"1658E15","Car_Des","07/04/2015",NULL,NULL,"01327"
"1658Q15","Car_Des","22/04/2015",NULL,NULL,"00266"
"1659C15","Encomendas","18/03/2015","13","UN","06576"
"1659C15-1752","Encomendas","18/03/2015","8","UN","06576"
"1659E15","Encomendas","07/04/2015","5","UN","00266"
"1659E15-1754","Encomendas","07/04/2015","----","UN","00266"
"1659Q15","Car_Des","22/04/2015",NULL,NULL,"08336"
"165C15","Car_Des","13/01/2015",NULL,NULL,"07799"
"165C15-1757","Car_Des","23/06/2015",NULL,NULL,"06121"
"165E15","Car_Des","24/06/2015",NULL,NULL,"08456"
"165Q15","Car_Des","26/01/2015",NULL,NULL,"06575"
"1660Q15","Car_Des","22/04/2015",NULL,NULL,"08294"
"1661C15","Encomendas","18/03/2015","12","UN","05330"
"1661C15-1762","Encomendas","18/03/2015","16","UN","05330"
"1661Q15","Car_Des","22/04/2015",NULL,NULL,"08336"
"1662C15","Encomendas","18/03/2015","6","UN","03546"
"1662C15-1765","Encomendas","18/03/2015","40","UN","03546"
"1662Q15","Car_Des","22/04/2015",NULL,NULL,"08294"
"1663E15","Car_Des","07/04/2015",NULL,NULL,"02793"
"1663Q15","Car_Des","22/04/2015",NULL,NULL,"03410"
"1664E15","Car_Des","07/04/2015",NULL,NULL,"05287"
"1664Q15","Car_Des","22/04/2015",NULL,NULL,"03410"
"1665E15","Car_Des","07/04/2015",NULL,NULL,"05909"
"1665Q15","Car_Des","22/04/2015",NULL,NULL,"03410"
"1666C15","Encomendas","19/03/2015","40","UN","08226"
"1667E15","Encomendas","07/04/2015","8","UN","02848"
"1667E15-1775","Encomendas","07/04/2015","8","UN","02848"
"1667E15-1776","Encomendas","07/04/2015","10","UN","02848"
"1667Q15","Car_Des","22/04/2015",NULL,NULL,"06849"
"1668C15","Encomendas","19/03/2015","35","UN","06903"
"1668E15","Car_Des","07/04/2015",NULL,NULL,"07869"
"1668Q15","Car_Des","22/04/2015",NULL,NULL,"03910"
"1669A15","Encomendas","16/10/2015","2","UN","07693"
"1669A15-1782","Encomendas","16/10/2015","1","UN","07693"
"1669A15-1783","Encomendas","16/10/2015","2","UN","07693"
"1669C15","Encomendas","19/03/2015","25","UN","06332"
"1669E15","Encomendas","07/04/2015","18","UN","07545"
"1669Q15","Car_Des","22/04/2015",NULL,NULL,"08456"
"166C15","Car_Des","23/06/2015",NULL,NULL,"08094"
"166E15","Car_Des","24/06/2015",NULL,NULL,"08094"
"1670Q15","Car_Des","22/04/2015",NULL,NULL,"08226"
"1671Q15","Car_Des","22/04/2015",NULL,NULL,"08456"
"1672E15","Car_Des","07/04/2015",NULL,NULL,"02023"
"1672Q15","Car_Des","22/04/2015",NULL,NULL,"07123"
"1673C15","Car_Des","19/03/2015",NULL,NULL,"05337"
"1673E15","Encomendas","07/04/2015","20","UN","01985"
"1673Q15","Car_Des","22/04/2015",NULL,NULL,"07856"
"1674C15","Car_Des","19/03/2015",NULL,NULL,"04031"
"1674Q15","Car_Des","22/04/2015",NULL,NULL,"05190"
"1675C15","Car_Des","19/03/2015",NULL,NULL,"03100"
"1676Q15","Car_Des","22/04/2015",NULL,NULL,"07856"
"1677C15","Encomendas","19/03/2015","2","UN","06232"
"1677E15","Encomendas","07/04/2015","400","UN","07918"
"1677E15-1802","Encomendas","07/04/2015","300","UN","07918"
"1677Q15","Car_Des","22/04/2015",NULL,NULL,"07123"
"1678C15","Encomendas","19/03/2015","6","UN","05200"
"1678C15-1805","Encomendas","19/03/2015","18","UN","05200"
"1678Q15","Car_Des","22/04/2015",NULL,NULL,"07123"
"1679Q15","Car_Des","22/04/2015",NULL,NULL,"08226"
"167C15","Encomendas","13/01/2015","4","UN","06599"
"167C15-1809","Encomendas","13/01/2015","30","UN","06599"
"167E15","Car_Des","24/06/2015",NULL,NULL,"07543"
"167Q15","Car_Des","26/01/2015",NULL,NULL,"06649"
"1680C15","Encomendas","19/03/2015","9","UN","05743"
"1680C15-1813","Encomendas","19/03/2015","66","UN","05743"
"1681E15","Encomendas","07/04/2015","10","UN","05699"
"1681E15-1815","Encomendas","07/04/2015","3","UN","05699"
"1681Q15","Car_Des","22/04/2015",NULL,NULL,"06849"
"1682C15","Encomendas","19/03/2015","20","UN","05743"
"1682E15","Encomendas","07/04/2015","20","UN","06885"
"1683C15","Encomendas","19/03/2015","100","UN","06967"
"1683E15","Encomendas","07/04/2015","1","UN","02277"
"1683E15-1821","Encomendas","07/04/2015","1","UN","02277"
"1684C15","Encomendas","19/03/2015","40","UN","06903"
"1684C15-1823","Encomendas","19/03/2015","20","UN","06903"
"1685C15","Encomendas","19/03/2015","8","UN","08108"
"1685E15","Car_Des","07/04/2015",NULL,NULL,"02793"
"1686C15","Car_Des","19/03/2015",NULL,NULL,"08723"
"1687C15","Encomendas","19/03/2015","60","UN","05512"
"1687C15-1828","Encomendas","19/03/2015","60","UN","05512"
"1687E15","Encomendas","07/04/2015","20","UN","06560"
"1687E15-1830","Encomendas","07/04/2015","3","UN","06560"
"1688C15","Encomendas","19/03/2015","216","UN","06553"
"1689C15","Encomendas","19/03/2015","15","UN","05330"
"1689C15-1833","Encomendas","19/03/2015","9","UN","05330"
"1689E15","Encomendas","08/04/2015","50","UN","05155"
"1689Q15","Car_Des","22/04/2015",NULL,NULL,"06478"
